id,SMILES
C00155,O=C(O)CO
C00158,CCC(=O)O
C00159,CC(=O)CC(=O)O
C00163,O=C(O)C(=O)CO
C00169,[Co+2]
C00171,[C-]#N
C00173,N=C(N)NCCCCN
C00175,OC1OC[C@@H](O)[C@H](O)[C@H]1O
C00176,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00177,CC(C)[C@H](N)C(=O)O
C00178,O=C(CO)CO
C00179,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00180,C[C@H](O)C(=O)O
C00181,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
C00182,C[C@@H](O)[C@H](N)C(=O)O
C00183,NCCO
C00185,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
C00186,NO
C00192,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C00198,O=C(O)C(=O)C[C@H](O)[C@H](O)CO
C00200,CC(C)=O
C00201,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00202,O=C(O)C(=O)O
C00206,CNCC(=O)O
C00208,OC1OC[C@@H](O)[C@@H](O)[C@@H]1O
C00209,N[C@H](CCC(=O)O)C(=O)O
C00210,CN
C00213,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C00214,O=CCC(=O)O
C00223,O=CCCC(=O)O
C00224,CC(C)CC(=O)C(=O)O
C00229,[C-]#[O+]
C00235,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
C00236,O=[N+]([O-])O
C00237,NCCS(=O)(=O)O
C00238,CCCC(=O)O
C00239,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
C00240,NC(=O)CCCCC1CCSS1
C00241,CCCCCCCCCCCCCCCC(=O)O
C00243,C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O
C00244,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C00246,O=C(O)C(=O)C[C@]1(C(=O)O)C=C[C@@H](O)C=C1
C00248,C[C@@H](O)C(=O)O
C00249,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00250,O=C(O)[C@H](O)CO
C00251,OC1OC[C@H](O)[C@H](O)[C@H]1O
C00254,N[C@@H](CCO)C(=O)O
C00256,O[C@@H](CS)[C@@H](O)CS
C00257,O=CCO
C00258,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C00259,C[C@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1
C00262,CC(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
C00264,O=C(CO)[C@@H](O)[C@H](O)C(=O)CO
C00267,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
C00268,[H][H]
C00269,S
C00270,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
C00273,O=C([O-])O
C00283,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1
C00288,CN(CC(=O)O)C(=N)N
C00291,NC(CCC(=O)O)C(=O)O
C00292,NC(=O)CCC(N)C(=O)O
C00298,N=C(N)NOCC[C@H](N)C(=O)O
C00299,OCC1(O)OC[C@@H](O)[C@H]1O
C00300,OCC1(O)OC[C@@H](O)[C@@H]1O
C00301,O=C(O)CC(C(=O)O)C(O)C(=O)O
C00302,OCC1(O)OC[C@H](O)[C@H]1O
C00305,NCCCCNCCCN
C00306,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
C00308,O=S(=O)(O)[S-]
C00309,O=C(O)CCCC(=O)C(=O)O
C00313,NC(=O)NCCC[C@H](N)C(=O)O
C00315,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
C00320,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
C00322,NCCCC(=O)O
C00323,O=C1C[C@@H](C(=O)O)NC(=O)N1
C00333,CC(C=O)C(=O)O
C00352,OC1CCC2C(CCC3C4CCCC4CCC23)C1
C00361,OC[C@H](O)[C@@H](O)[C@H](O)CO
C00364,O=C(O)CC(=O)O
C00373,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
C00377,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
C00380,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
C00383,N[C@H](CC(=O)O)C(=O)O
C00388,CC[C@H](C)[C@H](N)C(=O)O
C00389,O=C(O)[C@@H]1CCCCN1
C00390,CS
C00391,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C00394,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
C00395,O=C1CCCCC1
C00399,C[C@@](O)(CCO)CC(=O)O
C00401,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
C00404,C[C@H](O)C=O
C00407,O=C1CCNC(=O)
C00515,NC(CCSCC(N)C(=O)O)C(=O)O
C00516,CNC
C00518,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO
C00519,CC(=O)C=O
C00525,O=C(O)[C@@H](O)[C@@H](O)C(=O)O
C00526,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O
C00527,NCCCC=O
C00530,O=C1CCCC1
C00531,O=C(O)[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O
C00535,CN(C)C
C00540,NC1CCCCC1
C00544,C[N+](C)(C)CC=O
C00545,O=C[C@H](O)CO
C00546,NC(=O)CCCCC(S)CCS
C00547,CSC
C00548,N=C(N)NCC(=O)O
C00550,CC(O)CO
C00553,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O
C00559,O=CCS(=O)(=O)O
C00563,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
C00568,NC(=O)N[C@@H](O)C(=O)O
C00571,N[C@@H](CS(=O)O)C(=O)O
C00576,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O
C00577,CC(=O)NCCCNCCCCN
C00584,O=C(O)[C@@H](O)C(=O)[C@H](O)[C@@H](O)CO
C00585,CC12CCCC1C1CCC3=CC(=O)CCC3(C)C1CC2
C00590,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
C00886,C[C@@H](O)C=O
C00889,NC(=O)CCC(=O)C(=O)O
C00894,O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O
C00896,O[C@H](CS)[C@@H](O)CS
C00900,N[C@@H](CCCC(=O)O)C(=O)O
C00902,O=C(O)C(=O)CS
C00908,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
C00911,C=C(C)[C@@H]1CC=C(C)[C@@H](O)C1
C00913,CC(C)(CO)C(=O)C(=O)O
C00916,O=CCCO
C00919,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
